CustomerID,total_sales,orders,total_quantity,avg_order_value
14540,996.26,3,421,332.08666666666664
14541,1461.65,8,647,182.70625
14542,103.25,1,19,103.25
14543,3630.33,16,679,226.895625
14544,2024.45,2,1543,1012.225
14546,2578.09,5,1317,515.618
14547,4007.54,8,2668,500.9425
14548,652.8,2,256,326.4
14549,289.24,1,136,289.24
14550,765.62,2,394,382.81
14551,186.23,2,106,93.115
14552,165.07,1,91,165.07
14553,859.27,5,493,171.85399999999998
14554,2381.04,4,1478,595.26
14555,324.14,2,130,162.07
14557,788.38,1,510,788.38
14560,2237.77,22,1260,101.71681818181818
14561,1080.76,3,1014,360.25333333333333
14562,5074.7699999999995,18,1834,281.9316666666666
14565,3099.12,4,1540,774.78
14566,1432.0,1,800,1432.0
14567,1530.36,2,412,765.18
14569,227.39,1,79,227.39
14570,218.06,2,95,109.03
14572,2832.84,7,1428,404.6914285714286
14573,1653.42,9,544,183.71333333333334
14576,35.4,1,12,35.4
14577,859.71,4,353,214.9275
14578,168.63,1,240,168.63
14581,138.6,1,217,138.6
14582,114.10999999999999,1,73,114.10999999999999
14583,1052.55,5,792,210.51
14584,1042.26,4,383,260.565
14585,157.05,1,91,157.05
14586,237.35999999999999,1,444,237.35999999999999
14587,1601.14,9,761,177.90444444444447
14589,39.75,1,5,39.75
14591,1447.14,4,1297,361.785
14592,570.46,3,415,190.15333333333334
14593,617.99,3,332,205.99666666666667
14594,379.83,2,185,189.915
14595,1740.6,6,978,290.09999999999997
14597,883.15,2,577,441.575
14598,221.97,1,189,221.97
14600,393.33,1,125,393.33
14601,213.96,1,168,213.96
14603,660.0,1,400,660.0
14606,12156.65,93,6224,130.71666666666667
14607,16569.5,14,11766,1183.5357142857142
14608,1785.15,4,437,446.2875
14609,601.56,4,7026,150.39
14616,406.08000000000004,3,104,135.36
14618,553.44,3,264,184.48000000000002
14619,394.44,1,152,394.44
14620,412.78000000000003,2,214,206.39000000000001
14621,1788.36,5,993,357.67199999999997
14622,320.58,1,146,320.58
14623,889.25,5,419,177.85
14624,225.85,2,162,112.925
14625,899.63,2,335,449.815
14626,2791.27,4,1403,697.8175
14628,671.96,2,272,335.98
14629,959.01,2,380,479.505
14631,1006.98,3,622,335.66
14632,114.56,1,96,114.56
14633,344.9,1,96,344.9
14636,609.85,2,241,304.925
14638,443.6,1,166,443.6
14639,2984.49,6,1431,497.41499999999996
14640,2125.08,6,886,354.18
14641,110.46000000000001,1,90,110.46000000000001
14642,96.11999999999999,1,76,96.11999999999999
14643,693.81,2,815,346.905
14644,830.76,2,258,415.38
14645,597.09,2,381,298.545
14646,281101.90544296,74,197491,3798.6743978778377
14647,243.22,1,95,243.22
14649,1417.29,4,1018,354.3225
14651,654.6,2,344,327.3
14652,114.18,1,53,114.18
14653,1947.55,7,950,278.2214285714286
14655,1932.23,4,1089,483.0575
14656,291.05,2,120,145.525
14657,848.22,4,466,212.055
14658,247.15,2,47,123.575
14659,2529.93,9,1195,281.1033333333333
14660,285.74,2,228,142.87
14661,107.95,1,35,107.95
14662,771.17,4,602,192.7925
14664,637.89,2,466,318.945
14665,1835.7,5,740,367.14
14666,195.25,1,161,195.25
14667,9241.2,25,5385,369.648
14669,1269.99,3,775,423.33
14670,411.53,2,337,205.765
14672,765.55,2,454,382.775
14673,1736.4,5,1004,347.28000000000003
14675,604.75,1,341,604.75
14676,2548.24,6,2500,424.70666666666665
14680,28754.11,16,13476,1797.131875
14681,498.95,3,76,166.31666666666666
14682,52.0,2,80,26.0
14684,1236.28,5,853,247.256
14687,628.38,1,470,628.38
14688,5630.87,21,3621,268.13666666666666
14689,112.8,1,76,112.8
14690,371.7,2,170,185.85
14691,2114.33,5,707,422.866
14692,591.55,4,265,147.8875
14693,172.9,1,34,172.9
14696,2078.95,7,1630,296.99285714285713
14697,188.61,2,181,94.305
14698,1250.76,5,615,250.152
14699,109.13,1,77,109.13
14700,2235.3,3,1342,745.1
14701,2549.37,9,932,283.2633333333333
14702,3292.14,17,1454,193.65529411764706
14703,318.17,1,183,318.17
14704,1546.91,9,1082,171.8788888888889
14705,179.0,1,100,179.0
14708,1126.3700000000001,3,621,375.4566666666667
14709,4921.04,13,2484,378.54153846153844
14710,606.13,4,378,151.5325
14711,2868.8,11,978,260.8
14712,917.0699999999999,3,315,305.69
14713,2666.36,11,1615,242.39636363636365
14714,160.19,1,229,160.19
14715,867.38,4,521,216.845
14716,329.68,2,604,164.84
14719,1602.1299999999999,5,1032,320.426
14720,663.81,3,219,221.26999999999998
14722,187.92,1,120,187.92
14723,1158.3,6,695,193.04999999999998
14725,718.08,1,593,718.08
14727,268.58,1,62,268.58
14729,313.49,1,197,313.49
14730,2005.06,8,1132,250.6325
14731,380.02,3,256,126.67333333333333
14732,2702.49,8,1405,337.81125
14733,9585.91,12,3764,798.8258333333333
14735,6065.69,32,2264,189.5528125
14737,1164.55,3,345,388.18333333333334
14738,1314.45,7,601,187.77857142857144
14739,3902.28,7,3820,557.4685714285714
14740,1448.21,3,735,482.7366666666667
14741,1400.34,6,841,233.39
14744,1099.98,7,627,157.14000000000001
14745,1220.26,5,1038,244.052
14747,328.2,1,84,328.2
14748,1415.75,5,1223,283.15
14752,389.64,1,260,389.64
14753,563.15,1,211,563.15
14754,638.05,2,486,319.025
14755,5010.28,11,2219,455.47999999999996
14756,738.96,1,416,738.96
14757,420.5,1,160,420.5
14758,1484.06,4,419,371.015
14759,1625.97,3,569,541.99
14760,89.2,1,40,89.2
14761,255.9,2,118,127.95
14762,300.52,1,341,300.52
14764,278.3,1,190,278.3
14765,254.11,3,135,84.70333333333333
14766,2473.37,6,1349,412.2283333333333
14768,192.6,2,52,96.3
14769,10674.75,8,7436,1334.34375
14770,876.42,2,490,438.21
14772,139.26,1,82,139.26
14775,1011.9,3,1174,337.3
14776,2538.2999999999997,11,3134,230.75454545454542
14778,730.86,2,306,365.43
14779,386.15,3,84,128.71666666666667
14780,447.68,2,310,223.84
14782,200.1,1,114,200.1
14784,289.99,2,237,144.995
14785,77.4,2,84,38.7
14788,679.44,2,421,339.72
14789,197.64,1,116,197.64
14790,745.06,4,699,186.265
14792,6.2,1,2,6.2
14793,228.99,1,91,228.99
14794,1319.91,7,673,188.55857142857144
14795,131.45000000000002,1,17,131.45000000000002
14796,8022.49,17,6025,471.9111764705882
14798,173.74,3,150,57.913333333333334
14799,157.7,1,146,157.7
14800,4339.74,12,3655,361.645
14801,193.14,1,175,193.14
14803,845.5500000000001,3,370,281.85
14804,353.27,1,121,353.27
14805,554.65,4,115,138.6625
14806,193.39,1,330,193.39
14808,2741.17,8,2147,342.64625
14810,2087.88,11,1016,189.80727272727273
14813,155.43,2,67,77.715
14815,778.5,2,744,389.25
14816,271.85,1,5,271.85
14817,1110.34,2,655,555.17
14818,657.8,3,324,219.26666666666665
14819,272.07,2,109,136.035
14820,507.29,4,253,126.8225
14821,48.8,1,20,48.8
14823,321.43,3,88,107.14333333333333
14824,1127.71,4,525,281.9275
14825,2226.91,12,991,185.57583333333332
14828,2139.76,3,2172,713.2533333333334
14829,697.55,4,452,174.3875
14830,197.13,1,169,197.13
14834,1720.3,6,734,286.71666666666664
14836,102.45,3,45,34.15
14837,1649.5,4,1436,412.375
14840,62.85,1,31,62.85
14841,3295.76,6,1778,549.2933333333334
14842,2824.69,4,1166,706.1725
14844,3189.81,4,1833,797.4525
14847,309.4,1,120,309.4
14849,7930.54,25,5694,317.2216
14850,325.75,1,293,325.75
14851,511.35,2,325,255.675
14852,2836.69,6,1747,472.7816666666667
14853,475.8,2,82,237.9
14854,2759.83,7,1832,394.26142857142855
14855,645.65,2,267,322.825
14856,1311.38,3,714,437.1266666666667
14857,1173.12,2,464,586.56
14859,1353.74,4,671,338.435
14860,170.32,1,232,170.32
14861,125.78999999999999,1,117,125.78999999999999
14862,841.2,2,772,420.6
14863,266.76,1,132,266.76
14865,52.2,2,108,26.1
14866,14389.9,12,6752,1199.1583333333333
14867,710.28,3,328,236.76
14868,2953.59,8,1405,369.19875
14869,725.7,2,550,362.85
14870,327.25,1,119,327.25
14871,522.38,4,185,130.595
14873,519.68,1,168,519.68
14875,1465.32,2,558,732.66
14878,1485.54,9,802,165.06
14880,706.19,3,373,235.39666666666668
14881,255.4,1,316,255.4
14882,589.7,2,158,294.85
14883,761.59,6,790,126.93166666666667
14885,765.3199999999999,1,724,765.3199999999999
14886,364.8,1,160,364.8
14887,1862.0,1,1100,1862.0
14888,369.2,1,184,369.2
14889,135.9,1,90,135.9
14890,125.65,1,51,125.65
14891,554.38,2,505,277.19
14893,1237.85,2,799,618.925
14894,655.75,1,265,655.75
14895,11138.71,20,4851,556.9354999999999
14896,468.77,2,279,234.385
14897,1366.38,4,468,341.595
14898,1303.52,6,1020,217.25333333333333
14901,1421.29,9,661,157.92111111111112
14902,332.66,1,218,332.66
14903,2810.63,5,1536,562.126
14904,1025.44,2,1985,512.72
14905,616.15,2,287,308.075
14907,3501.1,7,1691,500.15714285714284
14908,277.8,1,132,277.8
14910,434.35,4,238,108.5875
14911,144528.4720648,201,80515,719.0471247004975
14912,867.85,2,971,433.925
14913,1227.43,4,1743,306.8575
14915,307.48,2,112,153.74
14916,1268.98,4,1136,317.245
14918,1610.15,2,675,805.075
14920,977.77,2,509,488.885
14921,1316.07,2,953,658.035
14923,749.1,1,418,749.1
14924,310.05,1,64,310.05
14929,223.88,1,136,223.88
14930,2372.86,3,1166,790.9533333333334
14931,1257.68,5,417,251.536
14932,363.53,1,80,363.53
14934,1890.94,2,1042,945.47
14935,1784.71,1,935,1784.71
14936,8137.02,8,4085,1017.1275
14937,1621.88,3,484,540.6266666666667
14944,5900.25,12,2815,491.6875
14946,100.9,1,22,100.9
14947,290.82,2,179,145.41
14948,1101.97,6,673,183.66166666666666
14950,371.2,1,136,371.2
14951,311.69,1,311,311.69
14952,8099.49,11,3355,736.3172727272727
14953,289.82,1,225,289.82
14954,336.17,1,127,336.17
14957,58.49,1,34,58.49
14958,499.68,3,129,166.56
14959,695.42,4,494,173.855
14960,221.27,2,221,110.635
14961,7044.68,9,3708,782.7422222222223
14962,126.7,1,44,126.7
14963,1487.8,5,1176,297.56
14964,206.21,1,143,206.21
14965,599.0,2,365,299.5
14966,191.32,1,187,191.32
14967,463.8,1,140,463.8
14968,147.59,1,127,147.59
14970,1592.06,4,250,398.015
14971,1116.57,3,644,372.19
14972,114.77,1,28,114.77
14973,1314.45,3,369,438.15000000000003
14974,114.39,1,44,114.39
14975,279.94,1,380,279.94
14976,790.86,7,234,112.98
14978,1931.42,5,525,386.284
14981,102.12,1,97,102.12
14984,213.27,2,60,106.635
14985,296.75,2,260,148.375
14987,326.4,2,128,163.2
14988,334.54,1,141,334.54
14995,233.23,2,103,116.615
14997,546.2,3,1120,182.0666666666667
14998,429.87,2,270,214.935
15000,490.52,1,218,490.52
15002,1641.76,4,862,410.44
15004,1246.32,1,630,1246.32
15005,6316.57,28,4247,225.5917857142857
15006,502.09,1,302,502.09
15007,156.91,1,69,156.91
15009,1261.78,3,642,420.5933333333333
15010,308.94,1,184,308.94
15012,423.04,2,231,211.52
15014,260.17,2,151,130.085
15016,170.04,1,76,170.04
15017,125.58,1,63,125.58
15018,496.21,3,189,165.40333333333334
15019,266.0,1,159,266.0
15021,1914.82,9,847,212.75777777777776
15022,905.04,4,543,226.26
15023,6802.76,11,2871,618.4327272727273
15024,1661.33,10,920,166.13299999999998
15025,377.01,1,189,377.01
15026,469.0,3,285,156.33333333333334
15027,1066.1499999999999,4,565,266.53749999999997
15028,627.13,4,459,156.7825
15030,518.28,2,372,259.14
15031,668.14,4,401,167.035
15032,4959.1,3,2968,1653.0333333333335
15033,2586.67,10,1695,258.66700000000003
15034,4308.61,8,2422,538.57625
15035,252.73,1,245,252.73
15036,465.55,3,327,155.18333333333334
15038,705.49,6,217,117.58166666666666
15039,19914.44,47,9209,423.7114893617021
15041,180.35,1,104,180.35
15042,135.93,1,30,135.93
15043,537.0,1,300,537.0
15044,7700.2300000000005,17,2795,452.954705882353
15045,735.66,2,114,367.83
15046,5213.7699999999995,15,3451,347.58466666666664
15047,343.62,1,222,343.62
15048,384.05,4,195,96.0125
15049,121.17000000000002,1,63,121.17000000000002
15050,1782.09,3,1224,594.03
15051,1391.61,3,1011,463.86999999999995
15052,215.78,1,82,215.78
15053,697.79,3,986,232.59666666666666
15054,302.1,2,198,151.05
15057,1489.5,2,668,744.75
15058,2124.99,11,1069,193.18090909090907
15059,1337.72,9,604,148.63555555555556
15060,303.09000000000003,4,263,75.77250000000001
15061,54534.14,48,28920,1136.1279166666666
15062,987.86,4,763,246.965
15063,370.79999999999995,1,56,370.79999999999995
15065,3158.13,4,1383,789.5325
15066,893.59,1,317,893.59
15067,1744.76,3,954,581.5866666666667
15068,553.36,2,364,276.68
15069,1109.53,1,520,1109.53
15070,106.2,1,36,106.2
15071,982.07,2,269,491.035
15073,1043.41,3,491,347.80333333333334
15074,748.87,1,455,748.87
15075,773.03,1,447,773.03
15076,880.85,1,571,880.85
15078,9743.11,32,5105,304.4721875
15079,895.61,4,389,223.9025
15081,504.8,5,190,100.96000000000001
15083,88.2,1,38,88.2
15087,306.94,1,470,306.94
15088,1160.07,2,460,580.035
15089,2420.84,6,1359,403.47333333333336
15090,381.32,1,208,381.32
15091,480.71,1,346,480.71
15092,457.81,2,135,228.905
15093,4597.02,6,3760,766.1700000000001
15095,1370.6,4,1079,342.65
15096,219.39,1,120,219.39
15097,248.08,1,170,248.08
15098,39916.5,3,121,13305.5
15099,410.48,1,343,410.48
15100,876.0,3,80,292.0
15101,317.53000000000003,2,241,158.76500000000001
15103,703.36,2,329,351.68
15104,1027.44,2,637,513.72
15105,2298.93,7,1211,328.4185714285714
15106,1422.52,5,1181,284.504
15107,327.99,6,170,54.665
15108,1300.25,4,499,325.0625
15109,484.95,1,131,484.95
15110,996.1,4,246,249.025
15111,1567.48,3,710,522.4933333333333
15113,3609.33,3,2386,1203.11
15114,2760.56,10,3096,276.056
15115,340.11,1,157,340.11
15116,1352.75,4,648,338.1875
15117,1551.78,5,1948,310.356
15118,244.8,1,1440,244.8
15119,266.4,1,88,266.4
15120,358.82,1,296,358.82
15121,457.72,2,199,228.86
15122,1633.78,3,800,544.5933333333334
15123,2199.31,2,1195,1099.655
15124,184.19,2,233,92.095
15125,11528.48,15,6193,768.5653333333333
15127,406.53,1,251,406.53
15128,1471.0,4,1343,367.75
15129,3447.4,11,1794,313.40000000000003
15130,330.11,1,197,330.11
15132,977.9300000000001,5,679,195.586
15133,982.42,3,680,327.4733333333333
15134,1387.99,8,887,173.49875
15135,139.05,1,43,139.05
15136,1286.7,4,776,321.675
15139,178.95999999999998,2,208,89.47999999999999
15140,2354.25,7,1572,336.32142857142856
15142,498.74,1,365,498.74
15143,259.45,1,150,259.45
15144,6580.44,17,3050,387.0847058823529
15145,1194.73,4,756,298.6825
15146,1327.16,2,1473,663.58
15147,623.5,1,366,623.5
15148,301.29,1,187,301.29
15149,520.8,1,128,520.8
15150,5314.47,10,3658,531.447
15152,4745.69,13,2704,365.0530769230769
15153,329.25,1,198,329.25
15154,296.42,1,104,296.42
15156,961.49,3,597,320.49666666666667
15157,1936.07,3,2392,645.3566666666667
15158,401.40000000000003,1,198,401.40000000000003
15159,18641.01,30,11441,621.367
15160,158.16,1,84,158.16
15163,304.46999999999997,2,186,152.23499999999999
15164,843.05,3,360,281.01666666666665
15165,487.75,1,160,487.75
15167,163.0,1,67,163.0
15168,106.56,1,52,106.56
15171,1289.5,1,290,1289.5
15172,1624.05,5,1611,324.81
15174,135.75,1,145,135.75
15175,224.14,1,454,224.14
15178,40.5,1,30,40.5
15179,2206.95,5,1938,441.39
15180,87.5,1,36,87.5
15181,689.48,3,544,229.82666666666668
15182,622.85,2,253,311.425
15184,406.76,2,223,203.38
15185,310.62,1,666,310.62
15186,411.40999999999997,2,215,205.70499999999998
15187,4777.18,16,1887,298.57375
15189,16225.39,41,6149,395.74121951219513
15192,1044.32,3,918,348.1066666666666
15193,499.32,1,144,499.32
15194,7616.53,15,5703,507.76866666666666
15195,3861.0,1,1404,3861.0
15197,1079.61,3,469,359.86999999999995
15198,193.64,2,120,96.82
15199,1268.7,4,396,317.175
15201,1236.54,5,1210,247.308
15203,1827.8,6,1753,304.6333333333333
15204,316.58,1,258,316.58
15205,653.24,2,378,326.62
15206,420.3,4,162,105.075
15208,870.12,5,316,174.024
15210,331.18,1,228,331.18
15211,894.41,2,240,447.205
15212,101.8,1,36,101.8
15213,328.34999999999997,2,272,164.17499999999998
15214,1661.44,8,1254,207.68
15215,734.9399999999999,3,225,244.98
15216,96.6,1,28,96.6
15218,5756.89,11,3329,523.3536363636364
15219,305.75,1,45,305.75
15220,1778.96,6,1393,296.49333333333334
15221,403.25,1,43,403.25
15222,585.0,1,440,585.0
15223,755.75,2,213,377.875
15224,322.08,2,152,161.04
15225,409.4,1,226,409.4
15226,154.41,1,71,154.41
15227,1219.4,5,750,243.88000000000002
15228,3386.71,4,2255,846.6775
15230,429.6,2,351,214.8
15232,612.06,2,686,306.03
15234,197.0,1,196,197.0
15235,2247.51,12,1324,187.29250000000002
15236,321.05,1,269,321.05
15237,1412.32,4,1071,353.08
15238,1071.99,3,692,357.33
15239,780.59,2,594,390.295
15240,1706.57,5,1369,341.31399999999996
15241,1756.44,8,1818,219.555
15243,316.68,1,185,316.68
15244,631.5699999999999,2,405,315.78499999999997
15245,2515.84,3,1784,838.6133333333333
15246,514.15,2,247,257.075
15247,356.0,1,160,356.0
15249,6688.46,13,3577,514.496923076923
15251,10484.99,11,6171,953.180909090909
15252,740.78,2,522,370.39
15253,918.1999999999999,5,866,183.64
15254,300.36,1,275,300.36
15255,890.85,1,489,890.85
15256,98.45,1,55,98.45
15257,317.15,1,46,317.15
15258,623.16,2,142,311.58
15260,1810.77,7,885,258.68142857142857
15261,254.82,1,270,254.82
15262,178.95,1,73,178.95
15263,156.51,1,89,156.51
15264,393.74,1,265,393.74
15265,1506.1200000000001,2,612,753.0600000000001
15266,119.3,1,18,119.3
15267,1717.36,5,944,343.472
15269,408.8,1,26,408.8
15270,2379.49,7,1521,339.9271428571428
15271,2507.07,15,1262,167.138
15272,721.94,2,310,360.97
15274,716.5699999999999,2,619,358.28499999999997
15275,615.14,1,498,615.14
15276,135.31,1,64,135.31
15277,255.9,1,205,255.9
15279,290.51,1,189,290.51
15280,113.12,1,154,113.12
15281,2332.15,9,1211,259.1277777777778
15286,240.55,1,55,240.55
15287,486.69,2,433,243.345
15288,2306.52,5,775,461.304
15289,939.78,3,1008,313.26
15290,7943.22,18,4501,441.29
15291,4668.3,15,2103,311.22
15292,180.94,1,56,180.94
15296,3672.86,6,1766,612.1433333333333
15297,641.94,3,292,213.98000000000002
15298,4799.9,12,3116,399.9916666666666
15299,4507.01,7,2948,643.8585714285715
15300,496.44,1,292,496.44
15301,5070.35,12,2775,422.5291666666667
15303,574.02,1,248,574.02
15304,694.4,8,104,86.8
15306,1174.35,3,810,391.45
15307,205.3,1,37,205.3
15308,310.46999999999997,1,175,310.46999999999997
15311,60767.9,91,38194,667.7791208791209
15312,924.85,4,516,231.2125
15313,52.0,1,25,52.0
15314,327.96999999999997,1,313,327.96999999999997
15315,570.5,2,862,285.25
15316,165.0,1,100,165.0
15318,312.62,1,642,312.62
15319,204.5,1,175,204.5
15320,267.13,1,326,267.13
15321,2748.31,3,1181,916.1033333333334
15322,679.68,1,416,679.68
15325,162.29,1,232,162.29
15326,311.71,1,386,311.71
15327,208.75,1,116,208.75
15329,1049.7,3,486,349.90000000000003
15330,714.9599999999999,2,1312,357.47999999999996
15332,1661.06,4,652,415.265
15333,1028.56,1,344,1028.56
15334,351.67,3,274,117.22333333333334
15335,173.97,1,80,173.97
15339,574.07,2,416,287.035
15341,2020.52,1,812,2020.52
15342,406.09,1,283,406.09
15343,364.5,1,84,364.5
15344,563.94,3,116,187.98000000000002
15345,393.54,1,81,393.54
15346,252.42,1,144,252.42
15347,201.6,1,130,201.6
15348,158.04,1,84,158.04
15349,473.81,2,327,236.905
15350,115.64999999999999,1,51,115.64999999999999
15351,1960.11,7,753,280.0157142857143
15353,777.02,2,343,388.51
15355,277.05,2,45,138.525
15356,2766.5,10,1673,276.65
15358,8347.2,22,7050,379.41818181818184
15360,427.93,1,223,427.93
15361,418.92,1,336,418.92
15363,326.0,1,144,326.0
15364,913.19,2,493,456.595
15365,2314.32,7,1084,330.6171428571429
15366,602.51,2,621,301.255
15367,1877.59,4,1057,469.3975
15368,446.94,1,230,446.94
15370,2386.05,7,830,340.86428571428576
15372,2007.4,1,2924,2007.4
15373,2415.91,12,500,201.32583333333332
15374,168.0,1,126,168.0
15376,1233.36,3,619,411.11999999999995
15379,3703.29,7,2305,529.0414285714286
15380,1690.26,5,376,338.052
15381,596.85,2,171,298.425
15382,5955.71,6,4012,992.6183333333333
15384,642.41,2,596,321.205
15385,316.88,1,161,316.88
15386,394.14,1,446,394.14
15388,140.54,1,88,140.54
15389,500.0,1,400,500.0
15392,1535.53,4,1277,383.8825
15393,231.86,2,150,115.93
15394,2183.54,4,910,545.885
15395,107.45,1,17,107.45
15396,288.18,1,122,288.18
15397,94.0,1,20,94.0
15398,1345.53,2,769,672.765
15399,815.77,3,611,271.92333333333335
15400,716.2,5,390,143.24
15402,626.77,2,694,313.385
15405,349.1,1,193,349.1
15406,510.71,2,254,255.355
15407,1056.44,4,558,264.11
15408,267.18,1,106,267.18
15410,3450.84,8,1200,431.355
15411,1358.88,4,530,339.72
15412,190.53,1,108,190.53
15414,774.9,3,443,258.3
15415,572.81,1,575,572.81
15416,3984.32,4,2090,996.08
15417,508.8,1,284,508.8
15419,135.86,1,230,135.86
15421,950.36,4,500,237.59
15422,97.7,2,38,48.85
15423,43.5,1,101,43.5
15424,383.34,2,554,191.67
15426,1447.39,5,674,289.478
15427,1483.14,3,1013,494.38000000000005
15428,93.78,1,102,93.78
15429,397.35,2,380,198.675
15432,171.19,1,65,171.19
15433,533.3,2,534,266.65
15434,1041.48,5,647,208.296
15435,149.29,1,54,149.29
15436,1122.53,3,613,374.1766666666667
15437,200.16,1,79,200.16
15438,156.57999999999998,1,59,156.57999999999998
15440,383.68,3,197,127.89333333333333
15442,594.0,1,120,594.0
15443,3236.91,7,1663,462.4157142857143
15444,1418.26,2,764,709.13
15445,113.5,1,58,113.5
15447,155.17,1,85,155.17
15448,494.64,1,232,494.64
15449,974.52,3,812,324.84
15450,429.84,1,376,429.84
15452,538.73,3,283,179.57666666666668
15453,1388.37,7,845,198.3385714285714
15454,179.1,1,86,179.1
15456,447.21999999999997,3,660,149.07333333333332
15457,237.07,1,132,237.07
15458,161.64,1,156,161.64
15460,216.76,1,109,216.76
15462,234.6,3,172,78.2
15463,126.14,1,106,126.14
15464,1048.85,1,350,1048.85
15465,7354.62,18,1257,408.59
15466,334.53,1,246,334.53
15467,524.88,3,310,174.96
15468,467.51,2,155,233.755
15469,538.55,2,153,269.275
15471,469.48,1,266,469.48
15472,371.56,1,251,371.56
15473,1771.2,7,672,253.02857142857144
15475,454.11,1,319,454.11
15478,1441.42,2,585,720.71
15480,905.5,1,303,905.5
15482,11054.96,12,5020,921.2466666666666
15483,233.81,4,295,58.4525
15484,3594.31,4,3152,898.5775
15485,2575.0,3,1306,858.3333333333334
15488,91.32,1,73,91.32
15489,1134.28,3,608,378.0933333333333
15491,3100.09,6,1646,516.6816666666667
15492,659.46,2,483,329.73
15493,2001.8,5,560,400.36
15494,1299.23,2,1148,649.615
15497,1262.2,2,624,631.1
15498,13316.4,27,6105,493.2
15500,1131.56,4,572,282.89
15502,10384.93,12,4236,865.4108333333334
15503,147.09,1,74,147.09
15504,52.83,1,33,52.83
15505,3610.96,5,2390,722.192
15506,979.26,3,848,326.42
15507,492.36,1,162,492.36
15508,1000.27,6,440,166.71166666666667
15510,250.0,1,2,250.0
15511,909.23,5,271,181.846
15512,121.0,2,68,60.5
15513,14758.22,19,5709,776.7484210526316
15514,4139.46,11,2160,376.31454545454545
15516,62.43,3,27,20.81
15517,267.03,1,293,267.03
15518,1942.45,8,1273,242.80625
15520,343.5,1,314,343.5
15521,3000.2,8,1836,375.025
15522,398.84,2,573,199.42
15523,412.01,1,132,412.01
15524,440.0,1,4,440.0
15525,825.92,3,416,275.3066666666667
15526,148.44,2,24,74.22
15527,2429.78,8,992,303.7225
15528,229.33,1,123,229.33
15529,3995.23,11,3496,363.20272727272726
15530,1502.35,4,950,375.5875
15531,2007.44,2,1105,1003.72
15532,1580.93,4,521,395.2325
15533,807.57,3,289,269.19
15535,536.4,4,143,134.1
15537,110.92,1,29,110.92
15539,538.46,1,410,538.46
15540,213.3,1,200,213.3
15541,85.13,1,49,85.13
15543,127.86,1,86,127.86
15544,3546.71,9,3109,394.0788888888889
15545,292.72,2,163,146.36
15547,4954.84,14,4032,353.9171428571429
15549,1693.26,3,698,564.42
15550,575.63,4,295,143.9075
15551,436.06,1,218,436.06
15552,90.12,1,60,90.12
15553,437.23,1,451,437.23
15554,217.2,1,74,217.2
15555,4805.17,16,4439,300.323125
15556,279.77,1,236,279.77
15557,473.65,1,219,473.65
15561,800.59,4,267,200.1475
15562,134.55,1,39,134.55
15563,1400.44,4,1501,350.11
15565,173.16,2,60,86.58
15567,186.01,1,223,186.01
15568,758.29,3,461,252.76333333333332
15569,1375.71,5,666,275.142
15570,4165.5199999999995,12,2067,347.1266666666666
15571,650.4300000000001,4,264,162.60750000000002
15572,2552.86,7,1229,364.69428571428574
15573,607.45,2,363,303.725
15574,702.25,4,349,175.5625
15576,940.67,1,404,940.67
15577,258.88,3,89,86.29333333333334
15578,127.1,1,52,127.1
15579,348.6,2,120,174.3
15581,4058.8586219,13,287,312.2198939923077
15582,682.91,3,453,227.63666666666666
15584,725.11,4,314,181.2775
15585,455.3,1,320,455.3
15587,913.68,4,312,228.42
15589,478.53,3,243,159.51
15592,388.58,1,354,388.58
15593,199.8,1,60,199.8
15594,1771.78,5,983,354.356
15596,1406.59,5,561,281.318
15597,324.57,1,279,324.57
15598,240.68,1,160,240.68
15599,761.74,2,718,380.87
15601,6776.56,14,4983,484.04
15602,1305.577567568,9,1141,145.06417417422222
15603,48.480000000000004,1,96,48.480000000000004
15604,216.39,1,159,216.39
15605,1198.23,5,441,239.64600000000002
15606,2920.16,9,892,324.4622222222222
15607,104.75999999999999,1,202,104.75999999999999
15608,1093.68,4,714,273.42
15609,298.48,1,148,298.48
15610,112.46000000000001,1,66,112.46000000000001
15611,1591.45,13,504,122.41923076923078
15612,195.15,2,52,97.575
15615,10399.74,23,5508,452.1626086956522
15618,776.851,4,454,194.21275
15619,336.4,1,136,336.4
15620,1553.18,3,915,517.7266666666667
15621,1293.03,4,501,323.2575
15622,3709.56,9,1674,412.17333333333335
15623,301.03000000000003,1,125,301.03000000000003
15624,588.13,4,357,147.0325
15625,1534.26,4,1188,383.565
15626,675.8,2,766,337.9
15628,2870.24,9,1894,318.91555555555556
15630,1186.35,2,800,593.175
15632,3285.31,8,2109,410.66375
15634,243.55,1,99,243.55
15636,724.76,2,284,362.38
15637,223.36,1,128,223.36
15639,425.32,1,323,425.32
15640,12515.66,15,6607,834.3773333333334
15641,1887.2,4,1562,471.8
15643,664.0,3,246,221.33333333333334
15644,813.0,4,557,203.25
15645,612.01,1,256,612.01
15646,447.64,3,394,149.21333333333334
15648,657.35,2,221,328.675
15649,816.0,2,192,408.0
15651,646.3000000000001,3,479,215.43333333333337
15652,337.74,1,208,337.74
15653,877.44,2,1200,438.72
15654,922.53,2,475,461.265
15655,560.67,1,324,560.67
15656,748.5,4,343,187.125
15657,30.0,1,24,30.0
15658,1024.1,5,242,204.82
15659,306.45,1,111,306.45
15660,1600.86,9,1050,177.87333333333333
